Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Group_Size,Male,Female,Gender_Unknown,White,BlackAfricanAmerican,AmericanIndian_AlaskanNative,Asian,NativeHawaiian_PacificIslander,Latino,Multiple_Races,Race_Unknown,Age_0-4,Age_5-14,Age_15-24,Age_25-44,Age_45-64,Age_65+,Standing,Leaning,SittingFormal_Public,SittingFormal_Commercial,SittingFormal_Private,SittingInformal,Lying,Mobility_Assistance_Device,CommercialActivity_Providing,CommercialActivity_Buying,CommercialActivity_Observing,Eating/Drinking,Talking,CulturalActivity,UsingElectronics,ActiveRecreation,PassiveRecreation,WaitingTransportation,CivicWork,Smoking,DisruptiveActivity_Aggressive,DisruptiveActivity_Intoxicated,LivingActivities,Soliciting,Notes
"2,575",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,1,1,2,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,
"2,576",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,2,1,2,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,
"2,577",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,3,1,1,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,1,,,,1,,,,
"2,578",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,4,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
"2,579",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,5,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
"2,580",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,6,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,
"2,581",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,7,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
"2,582",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,8,1,1,1,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,
"2,583",2018 People Staying Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1735,1745,,Sun-Exposed,86,UD4H,9,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
"2,584",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,1,1,2,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,
"2,585",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,2,1,2,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,
"2,586",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,3,1,1,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,
"2,587",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,4,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"2,588",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,5,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"2,589",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,6,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"2,590",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,7,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
"2,591",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,8,1,1,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
"2,592",2018 People Staying Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1338,1348,,Sun-Shaded,67,UD4H,9,1,1,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,1,,,,,
"2,593",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,1,1,2,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,,,1,,,,,,,,
"2,594",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,2,1,2,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,
"2,595",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,3,1,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,
"2,596",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,4,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"2,597",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,5,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,
"2,598",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,6,1,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,
"2,599",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,7,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,
"2,600",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,8,1,1,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,
"2,601",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,9,1,1,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,1,,,,,,,,,,
"2,602",2018 People Staying Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1734,1744,,Sun-Shaded,71,UD4H,10,1,1,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,
"2,603",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,
"2,604",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
"2,605",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,3,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
"2,606",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,4,1,1,1,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
"2,607",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,5,1,1,,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,
"2,608",2018 People Staying Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1400,1410,,Sun-Exposed,71,UD4H,6,1,1,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
"2,609",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,
"2,610",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,2,1,2,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,
"2,611",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,3,1,2,,,1,1,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,
"2,612",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,4,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,
"2,613",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,5,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,614",2018 People Staying Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1732,1742,,Sun-Exposed,77,UD4H,6,1,1,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,
"2,615",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,
"2,616",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,2,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,1,1,,,,,,,
"2,617",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,3,1,2,,,1,1,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,
"2,618",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,4,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
"2,619",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,5,1,1,,1,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,1,,,,1,,,,,,1,,
"2,620",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,6,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,
"2,621",2018 People Staying Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1310,1320,,Heavy Rain,69,UD4H,7,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
"2,622",2018 People Staying Counts,BAL1,Weekend_Evening,Weekend,Evening,20180811,1634,1644,,Light Clouds,69,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,
"2,623",2018 People Staying Counts,BAL1,Weekend_Evening,Weekend,Evening,20180811,1634,1644,,Light Clouds,69,UD4H,2,1,2,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,,,1,,,,,,,,
"2,624",2018 People Staying Counts,BAL1,Weekend_Evening,Weekend,Evening,20180811,1634,1644,,Light Clouds,69,UD4H,3,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,
"2,625",2018 People Staying Counts,BAL1,Weekend_Evening,Weekend,Evening,20180811,1634,1644,,Light Clouds,69,UD4H,4,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,
"2,626",2018 People Staying Counts,BAL1,Weekend_Evening,Weekend,Evening,20180811,1634,1644,,Light Clouds,69,UD4H,5,1,2,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,,,,,,,
"2,627",2018 People Staying Counts,BAL1,Weekday1_Morning,Weekday,Morning,20180813,0858,0908,,Sun-Shaded,63,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
"2,628",2018 People Staying Counts,BAL1,Weekday1_Midday,Weekday,Midday,20180813,1227,1237,,Sun-Shaded,71,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,1,,1,,,,,,,,
"2,629",2018 People Staying Counts,BAL1,Weekday1_Evening,Weekday,Evening,20180813,1637,1647,,Sun-Shaded,81,UD4H,1,1,1,,1,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,1,,1,,,,,,,,
"2,630",2018 People Staying Counts,BAL1,Weekday2_Morning,Weekday,Morning,20180815,0856,0906,,Light Clouds,63,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,1,1,,,1,,1,,,,,,,,
"2,631",2018 People Staying Counts,BAL1,Weekday2_Midday,Weekday,Midday,20180815,1226,1236,,Light Clouds,74,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
"2,632",2018 People Staying Counts,BAL1,Weekday2_Midday,Weekday,Midday,20180815,1226,1236,,Light Clouds,74,UD4H,2,1,1,1,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,
"2,633",2018 People Staying Counts,BAL1,Weekday2_Midday,Weekday,Midday,20180815,1226,1236,,Light Clouds,74,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,1,,,,,,,
"2,634",2018 People Staying Counts,BAL1,Weekday2_Evening,Weekday,Evening,20180815,1627,1637,,Light Clouds,84,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,
"2,635",2018 People Staying Counts,BAL1,Weekday2_Evening,Weekday,Evening,20180815,1627,1637,,Light Clouds,84,UD4H,2,1,1,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
"2,636",2018 People Staying Counts,UQA2,Weekday1_Morning,Weekday,Morning,20180806,0956,1006,,Sun-Exposed,66,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
"2,637",2018 People Staying Counts,UQA2,Weekday1_Morning,Weekday,Morning,20180806,0956,1006,,Sun-Exposed,66,UD4H,2,1,1,1,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,638",2018 People Staying Counts,UQA2,Weekday1_Morning,Weekday,Morning,20180806,0956,1006,,Sun-Exposed,66,UD4H,3,1,1,,1,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,
"2,639",2018 People Staying Counts,UQA2,Weekday1_Midday,Weekday,Midday,20180806,1344,1354,,Sun-Shaded,76,UD4H,1,1,1,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,640",2018 People Staying Counts,UQA2,Weekday1_Midday,Weekday,Midday,20180806,1344,1354,,Sun-Shaded,76,UD4H,2,1,1,,1,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,,,,,,,,,
"2,641",2018 People Staying Counts,UQA2,Weekday1_Midday,Weekday,Midday,20180806,1344,1354,,Sun-Shaded,76,UD4H,3,1,3,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,642",2018 People Staying Counts,UQA2,Weekday1_Midday,Weekday,Midday,20180806,1344,1354,,Sun-Shaded,76,UD4H,4,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,643",2018 People Staying Counts,UQA2,Weekday1_Midday,Weekday,Midday,20180806,1344,1354,,Sun-Shaded,76,UD4H,5,1,3,1,,,1,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
"2,644",2018 People Staying Counts,UQA2,Weekday1_Evening,Weekday,Evening,20180806,1730,1740,,Sun-Shaded,83,UD4H,1,1,1,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,645",2018 People Staying Counts,UQA2,Weekday1_Evening,Weekday,Evening,20180806,1730,1740,,Sun-Shaded,83,UD4H,2,1,2,,1,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,
"2,646",2018 People Staying Counts,UQA2,Weekday1_Evening,Weekday,Evening,20180806,1730,1740,,Sun-Shaded,83,UD4H,3,1,2,,1,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,
"2,647",2018 People Staying Counts,UQA2,Weekday1_Evening,Weekday,Evening,20180806,1730,1740,,Sun-Shaded,83,UD4H,4,1,2,,1,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,
"2,648",2018 People Staying Counts,UQA2,Weekday1_Evening,Weekday,Evening,20180806,1730,1740,,Sun-Shaded,83,UD4H,5,1,2,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,
"2,649",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,1,1,3,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,650",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,2,1,3,,1,,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
"2,651",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,3,1,3,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,652",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,4,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,
"2,653",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,5,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,
"2,654",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,6,1,2,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,655",2018 People Staying Counts,UQA2,Weekend_Midday,Weekend,Midday,20180811,1250,1300,,Light Rain,66,UD4H,7,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,656",2018 People Staying Counts,UQA2,Weekend_Evening,Weekend,Evening,20180804,1746,1756,,Sun-Shaded,75,UD4H,1,1,3,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,1,,1,1,,,,,,,,,,,,
"2,657",2018 People Staying Counts,UQA2,Weekend_Evening,Weekend,Evening,20180804,1746,1756,,Sun-Shaded,75,UD4H,2,1,3,,1,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,
"2,658",2018 People Staying Counts,UQA2,Weekend_Evening,Weekend,Evening,20180804,1746,1756,,Sun-Shaded,75,UD4H,3,1,3,,1,,,,,,,,,1,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,
"2,659",2018 People Staying Counts,UQA2,Weekend_Evening,Weekend,Evening,20180804,1746,1756,,Sun-Shaded,75,UD4H,4,1,2,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,1,,1,1,,,,,,,,,,,,
"2,660",2018 People Staying Counts,UQA2,Weekend_Evening,Weekend,Evening,20180804,1746,1756,,Sun-Shaded,75,UD4H,5,1,2,,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,1,,1,1,,,,,,,,,,,,
"2,661",2018 People Staying Counts,UQA2,Weekday2_Morning,Weekday,Morning,20180807,1006,1016,,Sun-Exposed,71,UD4H,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,662",2018 People Staying Counts,UQA2,Weekday2_Midday,Weekday,Midday,20180807,1341,1351,,Sun-Shaded,81,UD4H,1,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,663",2018 People Staying Counts,UQA2,Weekday2_Midday,Weekday,Midday,20180807,1341,1351,,Sun-Shaded,81,UD4H,2,1,2,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,664",2018 People Staying Counts,UQA2,Weekday2_Evening,Weekday,Evening,20180807,1750,1800,,Sun-Shaded,85,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,
"2,665",2018 People Staying Counts,RAV1,Weekday1_Morning,Weekday,Morning,20180829,0841,0851,,Light Clouds,59,UD4H,1,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,
"2,666",2018 People Staying Counts,RAV1,Weekday1_Morning,Weekday,Morning,20180829,0841,0851,,Light Clouds,59,UD4H,2,1,1,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,
"2,667",2018 People Staying Counts,RAV1,Weekday1_Morning,Weekday,Morning,20180829,0841,0851,,Light Clouds,59,UD4H,3,1,1,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,668",2018 People Staying Counts,RAV1,Weekday1_Midday,Weekday,Midday,20180827,1228,1238,,Sun-Exposed,67,UD4H,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,669",2018 People Staying Counts,RAV1,Weekday1_Evening,Weekday,Evening,20180827,1633,1643,,Sun-Shaded,73,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
"2,670",2018 People Staying Counts,RAV1,Weekday1_Evening,Weekday,Evening,20180827,1633,1643,,Sun-Shaded,73,UD4H,2,1,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,671",2018 People Staying Counts,RAV1,Weekday2_Morning,Weekday,Morning,20180828,0914,0924,,Sun-Exposed,62,UD4H,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,672",2018 People Staying Counts,RAV1,Weekday2_Midday,Weekday,Midday,20180828,1249,1259,,Sun-Shaded,69,UD4H,1,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,673",2018 People Staying Counts,RAV1,Weekday2_Evening,Weekday,Evening,20180828,1700,1710,,Sun-Shaded,75,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,674",2018 People Staying Counts,RAV1,Weekend_Midday,Weekend,Midday,20180901,1255,1305,,Heavy Clouds,64,UD4H,1,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,675",2018 People Staying Counts,RAV1,Weekend_Midday,Weekend,Midday,20180901,1255,1305,,Heavy Clouds,64,UD4H,2,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,676",2018 People Staying Counts,RAV1,Weekend_Evening,Weekend,Evening,20180901,1640,1650,,Sun-Shaded,69,UD4H,1,1,2,,1,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
"2,677",2018 People Staying Counts,RAV1,Weekend_Evening,Weekend,Evening,20180901,1640,1650,,Sun-Shaded,69,UD4H,2,1,2,,1,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,1,1,,,,,,,1,,,,,
"2,678",2018 People Staying Counts,BLT3,Weekend_Midday,Weekend,Midday,20180714,1339,1349,,Sun-Shaded,80,UD4H,1,1,1,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,
"2,679",2018 People Staying Counts,BLT3,Weekend_Midday,Weekend,Midday,20180714,1339,1349,,Sun-Shaded,80,UD4H,2,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,
"2,680",2018 People Staying Counts,BLT3,Weekend_Evening,Weekend,Evening,20180714,1724,1734,,Sun-Shaded,81,UD4H,1,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,681",2018 People Staying Counts,BLT3,Weekend_Evening,Weekend,Evening,20180714,1724,1734,,Sun-Shaded,81,UD4H,2,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
"2,682",2018 People Staying Counts,BLT3,Weekend_Evening,Weekend,Evening,20180714,1724,1734,,Sun-Shaded,81,UD4H,3,1,2,,1,,,,,,,1,,,,,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
"2,683",2018 People Staying Counts,BLT3,Weekday1_Morning,Weekday,Morning,20180717,0936,0946,,Sun-Shaded,72,UD4H,1,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,
"2,684",2018 People Staying Counts,BLT3,Weekday1_Midday,Weekday,Midday,20180717,1329,1339,,Sun-Shaded,77,UD4H,1,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
"2,685",2018 People Staying Counts,BLT3,Weekday1_Evening,Weekday,Evening,20180717,1627,1637,,Sun-Shaded,82,UD4H,1,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
"2,686",2018 People Staying Counts,BLT3,Weekday1_Evening,Weekday,Evening,20180717,1627,1637,,Sun-Shaded,82,UD4H,2,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
